session_id,num_of_clicks,Total_revenue,year,month,day,country_of_user,unique_categories,unique_product_models,colour_of_product,location_of_product,model_photography,price_above_avg,ratio_of_above_avg_price,page_number,purchased,date,day_of_week,is_weekend,is_end_of_month,week_num,session_duration_min,bounced,avg_time_per_click,category_1_clicks,category_2_clicks,category_3_clicks,category_4_clicks,first_category,category_switches,last_category,num_revisits,cluster_label
14854,4,152,2008,6,17,29,2,4,3,3,2,1,0.25,1,0,2008-04-11,4,0,0,15,5.0,0,1.25,3,1,0,0,1,2,1,0.0,0
14855,5,238,2008,6,17,29,1,3,3,2,2,1,0.4,1,0,2008-07-23,2,0,0,30,5.0,0,1.0,0,5,0,0,2,0,2,2.0,0
14857,4,157,2008,6,17,29,1,4,3,2,1,1,0.5,2,0,2008-07-07,0,0,0,28,4.0,0,1.0,0,0,4,0,3,0,3,0.0,0
14858,2,66,2008,6,17,29,2,2,2,2,2,2,0.0,2,0,2008-06-02,0,0,0,23,1.0,0,0.5,1,0,1,0,1,1,3,0.0,0
14859,10,395,2008,6,17,29,3,10,5,5,2,1,0.4,4,1,2008-04-07,0,0,0,15,10.0,0,1.0,2,3,0,5,4,6,2,0.0,0
14860,1,48,2008,6,17,29,1,1,1,1,1,2,0.0,1,0,2008-05-19,0,0,0,21,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
14861,3,114,2008,6,17,29,1,3,1,2,2,1,0.6666666666666666,2,1,2008-08-08,4,0,0,32,3.0,0,1.0,0,0,0,3,4,0,4,0.0,0
14862,35,1543,2008,6,17,29,4,32,11,6,2,1,0.5714285714285714,4,1,2008-07-11,4,0,0,28,41.0,0,1.1714285714285715,1,16,14,4,3,20,3,3.0,1
14863,2,81,2008,6,17,46,2,2,2,2,1,1,0.5,1,1,2008-05-23,4,0,0,21,3.0,0,1.5,0,1,0,1,4,1,2,0.0,0
14864,12,481,2008,6,17,29,2,11,7,6,2,1,0.3333333333333333,3,0,2008-07-30,2,0,0,31,14.0,0,1.1666666666666667,5,0,7,0,1,7,3,1.0,0
14865,1,38,2008,6,17,29,1,1,1,1,1,2,0.0,1,0,2008-06-08,6,1,0,23,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
14866,27,1034,2008,6,17,29,4,18,9,5,2,1,0.3333333333333333,4,1,2008-07-27,6,1,0,30,30.0,0,1.1111111111111112,2,8,2,15,4,14,4,3.0,1
14867,1,48,2008,6,17,29,1,1,1,1,1,1,1.0,1,0,2008-04-01,1,0,0,14,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
14868,2,100,2008,6,17,29,1,2,1,2,2,1,0.5,1,0,2008-08-03,6,1,0,31,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
14869,1,38,2008,6,17,29,1,1,1,1,1,2,0.0,1,0,2008-07-14,0,0,0,29,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
14870,3,162,2008,6,17,29,2,3,2,2,1,1,0.6666666666666666,2,0,2008-07-10,3,0,0,28,2.0,0,0.6666666666666666,2,1,0,0,2,1,1,0.0,0
14871,4,171,2008,6,17,29,2,4,3,3,2,1,0.25,2,0,2008-04-19,5,1,0,16,4.0,0,1.0,3,1,0,0,1,1,2,0.0,0
14872,1,28,2008,6,17,44,1,1,1,1,1,2,0.0,1,0,2008-06-12,3,0,0,24,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
14873,2,95,2008,6,17,29,1,2,1,2,1,1,0.5,2,0,2008-04-01,1,0,0,14,3.0,0,1.5,2,0,0,0,1,0,1,0.0,0
14874,4,186,2008,6,17,24,1,4,2,2,1,1,0.25,1,0,2008-06-28,5,1,0,26,3.0,0,0.75,0,4,0,0,2,0,2,0.0,0
14875,2,91,2008,6,17,29,2,2,2,2,1,1,0.5,2,0,2008-05-14,2,0,0,20,1.0,0,0.5,1,0,1,0,3,1,1,0.0,0
14876,2,119,2008,6,17,29,1,2,2,2,1,1,1.0,1,0,2008-08-08,4,0,0,32,1.0,0,0.5,0,2,0,0,2,0,2,0.0,0
14877,2,61,2008,6,17,29,1,2,1,2,2,2,0.0,1,1,2008-05-12,0,0,0,20,1.0,0,0.5,0,0,0,2,4,0,4,0.0,0
14878,2,77,2008,6,17,29,2,2,2,2,2,1,0.5,2,0,2008-04-08,1,0,0,15,1.0,0,0.5,0,1,1,0,3,1,2,0.0,0
14879,6,252,2008,6,17,29,4,6,6,3,2,1,0.6666666666666666,1,1,2008-05-22,3,0,0,21,9.0,0,1.5,1,2,1,2,4,3,2,0.0,0
14881,7,309,2008,6,17,29,3,7,5,4,2,1,0.42857142857142855,3,1,2008-05-16,4,0,0,20,7.0,0,1.0,4,1,0,2,1,3,1,0.0,0
14882,7,342,2008,6,17,29,2,7,4,2,2,1,0.5714285714285714,2,0,2008-06-30,0,0,0,27,8.0,0,1.1428571428571428,0,6,1,0,2,2,2,0.0,0
14883,19,836,2008,6,17,29,3,19,9,6,2,1,0.631578947368421,2,1,2008-06-13,4,0,0,24,25.0,0,1.3157894736842106,0,10,7,2,3,12,4,0.0,1
14884,1,38,2008,6,17,29,1,1,1,1,1,1,1.0,1,1,2008-07-23,2,0,0,30,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
14886,4,167,2008,6,17,29,2,4,4,3,2,1,0.75,3,1,2008-06-30,0,0,0,27,3.0,0,0.75,0,0,3,1,4,1,3,0.0,0
14887,4,219,2008,6,17,29,1,4,3,3,2,1,0.75,1,0,2008-05-01,3,0,0,18,3.0,0,0.75,0,4,0,0,2,0,2,0.0,0
14888,2,56,2008,6,17,29,1,1,1,1,1,2,0.0,1,0,2008-07-20,6,1,0,29,1.0,0,0.5,2,0,0,0,1,0,1,1.0,0
14889,3,119,2008,6,17,29,1,3,3,3,2,1,0.6666666666666666,2,0,2008-05-08,3,0,0,19,2.0,0,0.6666666666666666,0,0,3,0,3,0,3,0.0,0
14890,29,1180,2008,6,17,29,2,28,9,6,2,1,0.6896551724137931,5,1,2008-05-31,5,1,0,22,33.0,0,1.1379310344827587,0,2,0,27,4,4,4,1.0,1
14891,3,94,2008,6,17,29,1,3,2,2,2,1,0.3333333333333333,1,1,2008-04-29,1,0,0,18,2.0,0,0.6666666666666666,0,0,0,3,4,0,4,0.0,0
14892,5,185,2008,6,17,29,2,5,4,4,2,1,0.6,1,1,2008-05-20,1,0,0,21,4.0,0,0.8,0,0,3,2,4,3,3,0.0,0
14893,1,33,2008,6,17,29,1,1,1,1,1,2,0.0,1,0,2008-07-27,6,1,0,30,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
14894,2,86,2008,6,17,29,1,2,2,2,2,2,0.0,1,0,2008-07-16,2,0,0,29,1.0,0,0.5,0,2,0,0,2,0,2,0.0,0
14895,3,138,2008,6,17,29,3,3,3,2,2,1,1.0,2,1,2008-04-08,1,0,0,15,2.0,0,0.6666666666666666,1,1,0,1,2,2,4,0.0,0
14896,3,129,2008,6,17,29,2,3,3,2,1,1,0.3333333333333333,2,0,2008-07-18,4,0,0,29,2.0,0,0.6666666666666666,2,0,1,0,1,2,1,0.0,0
14897,1,62,2008,6,17,29,1,1,1,1,1,1,1.0,1,0,2008-04-19,5,1,0,16,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
14898,4,171,2008,6,17,29,3,4,3,3,2,1,0.75,3,1,2008-06-13,4,0,0,24,4.0,0,1.0,1,0,1,2,4,3,4,0.0,0
14899,6,287,2008,6,17,29,3,6,5,4,2,1,0.8333333333333334,3,1,2008-06-09,0,0,0,24,6.0,0,1.0,0,1,4,1,3,3,4,0.0,0
14900,1,38,2008,6,17,29,1,1,1,1,1,2,0.0,1,0,2008-04-01,1,0,0,14,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
14901,2,90,2008,6,17,29,1,2,2,2,1,1,0.5,1,0,2008-05-31,5,1,0,22,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
14902,3,142,2008,6,17,29,2,3,2,2,2,1,1.0,1,1,2008-05-16,4,0,0,20,2.0,0,0.6666666666666666,0,2,0,1,4,1,2,0.0,0
14903,1,23,2008,6,17,29,1,1,1,1,1,2,0.0,1,1,2008-04-28,0,0,0,18,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
14904,1,62,2008,6,17,29,1,1,1,1,1,1,1.0,1,0,2008-04-02,2,0,0,14,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
14905,1,52,2008,6,17,29,1,1,1,1,1,1,1.0,1,0,2008-08-08,4,0,0,32,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
14906,2,90,2008,6,17,29,2,2,2,1,2,1,0.5,1,0,2008-06-22,6,1,0,25,1.0,0,0.5,1,1,0,0,2,1,1,0.0,0
14907,2,105,2008,6,17,46,1,2,2,2,1,1,0.5,2,0,2008-06-26,3,0,0,26,2.0,0,1.0,0,2,0,0,2,0,2,0.0,0
14908,3,124,2008,6,17,29,2,2,2,2,2,1,0.3333333333333333,1,0,2008-05-21,2,0,0,21,3.0,0,1.0,2,0,1,0,3,1,1,1.0,0
14909,1,33,2008,6,17,29,1,1,1,1,1,2,0.0,1,0,2008-04-30,2,0,0,18,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
14910,1,52,2008,6,17,29,1,1,1,1,1,1,1.0,1,0,2008-07-28,0,0,0,31,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
14911,4,190,2008,6,17,29,1,3,3,3,1,1,0.5,1,0,2008-05-12,0,0,0,20,4.0,0,1.0,0,4,0,0,2,0,2,1.0,0
14912,29,1232,2008,6,17,29,4,27,8,6,2,1,0.4482758620689655,4,1,2008-05-29,3,0,0,22,33.0,0,1.1379310344827587,12,4,4,9,4,23,1,2.0,1
14913,8,269,2008,6,17,29,2,7,5,4,2,2,0.0,3,0,2008-04-03,3,0,0,14,7.0,0,0.875,0,5,3,0,3,5,2,1.0,0
14914,2,98,2008,6,17,44,1,2,2,2,1,1,1.0,1,0,2008-04-19,5,1,0,16,1.0,0,0.5,0,0,2,0,3,0,3,0.0,0
14915,3,157,2008,6,17,29,1,3,3,3,1,1,0.6666666666666666,1,0,2008-05-27,1,0,0,22,2.0,0,0.6666666666666666,0,3,0,0,2,0,2,0.0,0
14916,3,147,2008,6,17,29,1,3,3,2,1,1,0.6666666666666666,2,0,2008-04-02,2,0,0,14,2.0,0,0.6666666666666666,0,3,0,0,2,0,2,0.0,0
14917,2,96,2008,6,17,29,1,2,2,2,1,1,1.0,2,0,2008-06-30,0,0,0,27,1.0,0,0.5,0,0,2,0,3,0,3,0.0,0
14918,8,360,2008,6,17,29,3,8,4,3,2,1,0.375,1,1,2008-06-18,2,0,0,25,10.0,0,1.25,4,2,0,2,2,6,1,0.0,0
14919,7,315,2008,6,17,29,2,7,5,4,2,1,0.42857142857142855,3,0,2008-08-08,4,0,0,32,6.0,0,0.8571428571428571,5,0,2,0,1,3,3,0.0,0
14920,6,218,2008,6,17,46,2,6,4,4,2,1,0.6666666666666666,3,1,2008-07-20,6,1,0,29,5.0,0,0.8333333333333334,0,0,2,4,4,2,4,0.0,0
14921,2,144,2008,6,17,29,1,1,1,1,1,1,1.0,1,0,2008-04-01,1,0,0,14,1.0,0,0.5,2,0,0,0,1,0,1,1.0,0
14922,1,38,2008,6,17,29,1,1,1,1,1,2,0.0,1,0,2008-05-08,3,0,0,19,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
14923,2,71,2008,6,17,29,1,2,2,2,1,2,0.0,2,0,2008-07-13,6,1,0,28,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
14924,1,33,2008,6,17,29,1,1,1,1,1,2,0.0,1,0,2008-04-21,0,0,0,17,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
14925,1,33,2008,6,17,44,1,1,1,1,1,2,0.0,1,1,2008-04-21,0,0,0,17,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
14926,6,223,2008,6,17,24,2,6,4,5,2,1,0.6666666666666666,4,1,2008-05-04,6,1,0,18,6.0,0,1.0,0,0,1,5,4,2,4,0.0,0
14927,2,100,2008,6,17,24,2,2,2,2,1,1,0.5,1,0,2008-05-20,1,0,0,21,1.0,0,0.5,1,1,0,0,1,1,2,0.0,0
14928,1,57,2008,6,17,29,1,1,1,1,1,1,1.0,1,0,2008-08-08,4,0,0,32,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
14929,3,162,2008,6,17,9,1,2,2,2,2,1,0.6666666666666666,1,0,2008-07-15,1,0,0,29,2.0,0,0.6666666666666666,3,0,0,0,1,0,1,1.0,0
14930,11,514,2008,6,17,9,2,11,8,4,2,1,0.5454545454545454,4,0,2008-04-07,0,0,0,15,12.0,0,1.0909090909090908,7,0,4,0,1,6,1,0.0,0
14931,1,28,2008,6,17,9,1,1,1,1,1,2,0.0,1,0,2008-06-01,6,1,0,22,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
14932,6,193,2008,6,17,29,2,5,3,4,2,1,0.16666666666666666,1,0,2008-05-02,4,0,0,18,5.0,0,0.8333333333333334,2,0,4,0,1,3,3,1.0,0
14933,1,52,2008,6,17,29,1,1,1,1,1,1,1.0,1,0,2008-04-22,1,0,0,17,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
14934,7,358,2008,6,17,9,2,7,6,5,2,1,0.8571428571428571,1,0,2008-07-17,3,0,0,29,8.0,0,1.1428571428571428,0,4,3,0,2,4,2,0.0,0
14935,5,204,2008,6,17,29,3,5,4,3,2,1,0.6,2,1,2008-04-10,3,0,0,15,5.0,0,1.0,0,1,1,3,4,3,2,0.0,0
14936,4,166,2008,6,17,46,3,4,4,2,2,1,0.5,1,0,2008-04-23,2,0,0,17,4.0,0,1.0,1,1,2,0,3,3,3,0.0,0
14937,4,142,2008,6,17,29,1,4,3,4,2,1,0.5,3,1,2008-08-06,2,0,0,32,3.0,0,0.75,0,0,0,4,4,0,4,0.0,0
14938,6,252,2008,6,17,29,3,6,5,5,2,1,0.5,1,1,2008-07-24,3,0,0,30,7.0,0,1.1666666666666667,1,3,0,2,4,2,1,0.0,0
14939,8,447,2008,6,17,9,3,8,6,5,1,1,0.75,3,0,2008-08-10,6,1,0,32,7.0,0,0.875,2,2,4,0,2,3,3,0.0,0
14940,7,317,2008,6,17,29,3,6,4,5,2,1,0.5714285714285714,1,1,2008-04-29,1,0,0,18,7.0,0,1.0,0,4,2,1,2,4,2,1.0,0
14941,1,43,2008,6,17,29,1,1,1,1,1,1,1.0,1,1,2008-05-25,6,1,0,21,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
14942,10,447,2008,6,17,29,3,10,4,5,2,1,0.5,4,1,2008-06-12,3,0,0,24,16.0,0,1.6,0,5,3,2,4,6,4,0.0,0
14943,5,231,2008,6,17,9,2,5,3,3,2,1,0.6,2,0,2008-07-10,3,0,0,28,5.0,0,1.0,1,0,4,0,3,1,1,0.0,0
14944,1,43,2008,6,17,46,1,1,1,1,1,2,0.0,1,0,2008-05-20,1,0,0,21,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
14945,3,139,2008,6,17,29,1,2,2,2,1,1,1.0,1,0,2008-06-27,4,0,0,26,3.0,0,1.0,0,0,3,0,3,0,3,1.0,0
14946,1,62,2008,6,17,29,1,1,1,1,1,1,1.0,1,0,2008-06-10,1,0,0,24,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
14947,1,38,2008,6,17,29,1,1,1,1,1,2,0.0,1,0,2008-04-05,5,1,0,14,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
14948,5,185,2008,6,17,29,2,5,4,4,2,1,0.4,2,0,2008-06-27,4,0,0,26,5.0,0,1.0,1,0,4,0,3,2,3,0.0,0
14949,1,38,2008,6,17,29,1,1,1,1,1,2,0.0,1,0,2008-05-14,2,0,0,20,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
14950,1,38,2008,6,17,29,1,1,1,1,1,2,0.0,1,0,2008-05-08,3,0,0,19,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
14951,1,48,2008,6,17,29,1,1,1,1,1,1,1.0,1,0,2008-04-28,0,0,0,18,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
14952,2,100,2008,6,17,29,1,2,1,2,1,1,0.5,1,0,2008-06-05,3,0,0,23,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
14953,2,71,2008,6,17,9,1,2,2,2,1,2,0.0,2,0,2008-06-11,2,0,0,24,1.0,0,0.5,2,0,0,0,1,0,1,0.0,0
14954,2,105,2008,6,17,9,2,2,2,2,2,1,1.0,1,0,2008-05-12,0,0,0,20,2.0,0,1.0,1,0,1,0,1,1,3,0.0,0
14955,6,331,2008,6,17,9,2,6,3,4,1,1,0.6666666666666666,1,0,2008-04-26,5,1,0,17,5.0,0,0.8333333333333334,4,0,2,0,1,3,3,0.0,0
14956,3,182,2008,6,17,9,2,3,2,2,1,1,0.6666666666666666,2,0,2008-08-05,1,0,0,32,2.0,0,0.6666666666666666,2,0,1,0,3,1,1,0.0,0
14957,4,195,2008,6,17,29,2,4,4,4,2,1,0.5,2,0,2008-04-18,4,0,0,16,4.0,0,1.0,1,3,0,0,2,2,2,0.0,0
14958,1,28,2008,6,17,29,1,1,1,1,1,2,0.0,1,0,2008-06-24,1,0,0,26,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
14959,10,422,2008,6,17,29,3,10,6,5,2,1,0.5,4,1,2008-06-26,3,0,0,26,12.0,0,1.2,1,0,3,6,4,4,4,0.0,0
14960,40,1715,2008,6,17,29,4,38,12,6,2,1,0.55,1,1,2008-05-17,5,1,0,20,44.0,0,1.1,3,17,14,6,4,27,2,2.0,1
14961,7,270,2008,6,17,29,2,7,3,5,1,1,0.42857142857142855,2,1,2008-06-04,2,0,0,23,6.0,0,0.8571428571428571,0,3,0,4,2,4,2,0.0,0
14962,14,694,2008,6,17,9,2,12,5,5,2,1,0.5,2,0,2008-07-29,1,0,0,31,17.0,0,1.2142857142857142,10,0,4,0,1,5,3,2.0,1
14963,1,38,2008,6,17,24,1,1,1,1,1,2,0.0,1,0,2008-06-03,1,0,0,23,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
14964,1,43,2008,6,17,29,1,1,1,1,1,2,0.0,1,0,2008-04-10,3,0,0,15,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
14965,5,190,2008,6,17,29,2,5,4,4,2,1,0.8,2,1,2008-08-11,0,0,0,33,4.0,0,0.8,0,0,1,4,4,2,4,0.0,0
14966,4,210,2008,6,18,29,3,3,3,3,1,1,1.0,1,0,2008-05-20,1,0,0,21,3.0,0,0.75,1,1,2,0,2,2,3,1.0,0
14967,21,874,2008,6,18,29,3,20,7,5,2,1,0.38095238095238093,4,1,2008-04-12,5,1,0,15,26.0,0,1.2380952380952381,0,6,9,6,3,9,3,1.0,1
14968,7,296,2008,6,18,9,1,3,1,2,1,2,0.0,1,0,2008-04-02,2,0,0,14,8.0,0,1.1428571428571428,7,0,0,0,1,0,1,1.0,0
14969,1,20,2008,6,18,9,1,1,1,1,1,2,0.0,1,0,2008-06-30,0,0,0,27,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
14970,2,81,2008,6,18,29,2,2,2,2,2,1,1.0,1,1,2008-06-17,1,0,0,25,1.0,0,0.5,0,0,1,1,4,1,3,0.0,0
14971,3,104,2008,6,18,29,1,3,3,3,2,1,0.3333333333333333,2,1,2008-05-26,0,0,0,22,2.0,0,0.6666666666666666,0,0,0,3,4,0,4,0.0,0
14972,10,461,2008,6,18,14,3,9,4,6,2,1,0.4,3,0,2008-04-06,6,1,0,14,11.0,0,1.1,8,1,1,0,1,3,1,1.0,0
14973,7,371,2008,6,18,29,1,7,4,4,2,1,0.7142857142857143,2,0,2008-07-20,6,1,0,29,8.0,0,1.1428571428571428,0,7,0,0,2,0,2,0.0,0
14974,3,152,2008,6,18,29,1,2,2,1,1,1,0.6666666666666666,1,0,2008-06-29,6,1,0,26,2.0,0,0.6666666666666666,0,3,0,0,2,0,2,1.0,0
14975,2,56,2008,6,18,9,1,2,2,2,2,2,0.0,2,0,2008-04-07,0,0,0,15,2.0,0,1.0,0,0,2,0,3,0,3,0.0,0
14976,28,1380,2008,6,18,9,3,20,10,6,2,1,0.5714285714285714,4,0,2008-06-08,6,1,0,23,31.0,0,1.1071428571428572,21,2,5,0,1,11,1,8.0,1
14977,3,138,2008,6,18,9,2,3,2,2,1,1,0.6666666666666666,1,0,2008-06-02,0,0,0,23,2.0,0,0.6666666666666666,1,0,2,0,3,1,1,0.0,0
14978,1,60,2008,6,18,29,1,1,1,1,1,1,1.0,1,0,2008-04-08,1,0,0,15,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
14979,1,52,2008,6,18,34,1,1,1,1,1,1,1.0,1,0,2008-04-10,3,0,0,15,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
14980,6,220,2008,6,18,29,2,6,4,5,2,1,0.16666666666666666,2,1,2008-05-13,1,0,0,20,5.0,0,0.8333333333333334,0,1,0,5,2,1,4,0.0,0
14981,9,414,2008,6,18,29,3,9,5,5,1,1,0.3333333333333333,1,0,2008-04-11,4,0,0,15,8.0,0,0.8888888888888888,4,4,1,0,1,6,2,0.0,0
14982,15,714,2008,6,18,29,3,15,10,6,2,1,0.4,3,0,2008-07-15,1,0,0,29,14.0,0,0.9333333333333333,7,7,1,0,1,11,2,0.0,1
14983,9,418,2008,6,18,41,2,9,5,6,2,1,0.4444444444444444,3,0,2008-05-11,6,1,0,19,10.0,0,1.1111111111111112,8,0,1,0,1,2,1,0.0,0
14984,1,38,2008,6,18,9,1,1,1,1,1,2,0.0,1,0,2008-06-24,1,0,0,26,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
14985,3,104,2008,6,18,29,1,3,3,2,2,1,0.3333333333333333,3,1,2008-06-14,5,1,0,24,2.0,0,0.6666666666666666,0,0,0,3,4,0,4,0.0,0
14986,1,43,2008,6,18,9,1,1,1,1,1,1,1.0,1,0,2008-05-15,3,0,0,20,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
14987,3,113,2008,6,18,9,2,3,3,2,2,1,0.3333333333333333,2,0,2008-07-09,2,0,0,28,2.0,0,0.6666666666666666,1,0,2,0,1,1,3,0.0,0
14989,2,129,2008,6,18,29,2,2,2,2,1,1,1.0,2,0,2008-05-14,2,0,0,20,1.0,0,0.5,1,1,0,0,2,1,1,0.0,0
14990,4,161,2008,6,18,29,3,4,4,4,2,1,0.5,1,0,2008-08-11,0,0,0,33,5.0,0,1.25,1,1,2,0,3,3,3,0.0,0
14991,1,33,2008,6,18,29,1,1,1,1,1,2,0.0,1,0,2008-05-29,3,0,0,22,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
14992,3,103,2008,6,18,41,1,3,3,2,1,1,0.3333333333333333,3,0,2008-06-22,6,1,0,25,4.0,0,1.3333333333333333,0,0,3,0,3,0,3,0.0,0
14993,2,103,2008,6,18,24,1,2,1,2,1,1,1.0,2,0,2008-05-09,4,0,0,19,2.0,0,1.0,0,0,2,0,3,0,3,0.0,0
14994,1,33,2008,6,18,9,1,1,1,1,1,2,0.0,1,0,2008-06-18,2,0,0,25,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
14995,1,38,2008,6,18,29,1,1,1,1,1,1,1.0,1,1,2008-05-23,4,0,0,21,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
14996,11,489,2008,6,18,11,3,10,7,5,2,1,0.5454545454545454,2,0,2008-04-09,2,0,0,15,11.0,0,1.0,3,6,2,0,1,8,2,1.0,0
14997,2,109,2008,6,18,29,1,2,2,2,1,1,1.0,1,0,2008-04-24,3,0,0,17,1.0,0,0.5,0,2,0,0,2,0,2,0.0,0
14998,1,38,2008,6,18,29,1,1,1,1,1,2,0.0,1,0,2008-04-11,4,0,0,15,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
14999,1,48,2008,6,18,29,1,1,1,1,1,1,1.0,1,0,2008-06-12,3,0,0,24,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
15000,3,129,2008,6,18,24,1,2,2,2,2,1,0.6666666666666666,2,1,2008-05-20,1,0,0,21,2.0,0,0.6666666666666666,0,0,0,3,4,0,4,1.0,0
15001,18,684,2008,6,18,29,2,15,7,5,2,1,0.7222222222222222,5,1,2008-04-16,2,0,0,16,19.0,0,1.0555555555555556,0,0,1,17,4,2,4,3.0,1
15002,2,90,2008,6,18,29,2,2,2,2,1,1,0.5,1,0,2008-04-11,4,0,0,15,2.0,0,1.0,1,1,0,0,2,1,1,0.0,0
15003,8,333,2008,6,18,46,4,6,3,3,2,1,0.625,1,1,2008-04-27,6,1,0,17,7.0,0,0.875,2,1,1,4,1,5,4,2.0,0
15004,5,247,2008,6,18,29,3,5,4,4,1,1,1.0,1,1,2008-04-02,2,0,0,14,4.0,0,0.8,1,2,0,2,1,4,2,0.0,0
15005,65,2831,2008,6,18,24,4,58,14,6,2,1,0.49230769230769234,4,1,2008-07-22,1,0,0,30,77.0,0,1.1846153846153846,28,12,19,6,1,40,3,7.0,1
15006,3,128,2008,6,18,29,2,3,3,3,1,1,0.3333333333333333,2,1,2008-06-23,0,0,0,26,3.0,0,1.0,0,2,0,1,2,1,4,0.0,0
15007,2,71,2008,6,18,29,1,2,2,2,1,1,0.5,1,1,2008-06-25,2,0,0,26,1.0,0,0.5,0,0,0,2,4,0,4,0.0,0
15008,10,435,2008,6,18,29,3,9,5,5,2,1,0.5,4,1,2008-04-20,6,1,0,16,10.0,0,1.0,4,0,2,4,4,7,4,1.0,0
15009,10,391,2008,6,18,29,2,10,8,5,2,1,0.6,3,1,2008-04-17,3,0,0,16,9.0,0,0.9,0,0,5,5,4,4,4,0.0,0
15010,1,67,2008,6,18,29,1,1,1,1,1,1,1.0,1,0,2008-05-08,3,0,0,19,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
15011,4,181,2008,6,18,29,1,4,3,3,2,1,0.75,3,0,2008-06-17,1,0,0,25,3.0,0,0.75,0,0,4,0,3,0,3,0.0,0
15012,2,76,2008,6,18,29,2,2,2,2,2,1,0.5,2,1,2008-04-11,4,0,0,15,1.0,0,0.5,0,0,1,1,3,1,4,0.0,0
15013,2,86,2008,6,18,29,1,2,2,2,1,1,1.0,1,0,2008-06-24,1,0,0,26,2.0,0,1.0,0,0,2,0,3,0,3,0.0,0
15014,9,429,2008,6,18,29,3,9,7,5,2,1,0.5555555555555556,3,1,2008-05-27,1,0,0,22,9.0,0,1.0,5,1,0,3,4,6,1,0.0,0
15015,1,57,2008,6,18,29,1,1,1,1,1,1,1.0,1,0,2008-04-14,0,0,0,16,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
15016,2,76,2008,6,18,29,2,2,2,2,2,2,0.0,2,0,2008-06-18,2,0,0,25,3.0,0,1.5,1,1,0,0,2,1,1,0.0,0
15017,3,148,2008,6,18,29,2,3,2,2,2,1,0.6666666666666666,1,0,2008-04-07,0,0,0,15,2.0,0,0.6666666666666666,2,0,1,0,1,2,1,0.0,0
15018,1,60,2008,6,18,29,1,1,1,1,1,1,1.0,1,0,2008-06-27,4,0,0,26,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
15019,1,62,2008,6,18,29,1,1,1,1,1,1,1.0,1,0,2008-06-06,4,0,0,23,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
15020,3,148,2008,6,18,29,2,3,2,2,2,1,0.6666666666666666,1,0,2008-07-22,1,0,0,30,2.0,0,0.6666666666666666,2,0,1,0,1,1,3,0.0,0
15021,3,104,2008,6,18,29,1,2,2,2,1,1,0.3333333333333333,2,1,2008-04-05,5,1,0,14,2.0,0,0.6666666666666666,0,0,0,3,4,0,4,1.0,0
